time,geo,gdp_per_cap,lex,pop,geo.name,geo.cat,geo.region
2014,jor,5353.64,74,6684319,Jordan,country,asi
2014,kaz,13092.78,66.68,16718609,Kazakhstan,country,asi
2014,ken,1612.22,62.2,45121040,Kenya,country,afr
2014,kir,3101.73,69.21,105859,Kiribati,country,asi
2014,prk,,70.28,24754262,North Korea,country,asi
2014,kor,27736.45,81.77,48951680,South Korea,country,asi
2014,_unk,,,,Kosovo,country,eur
2014,kwt,41481.02,74.39,3023402,Kuwait,country,asi
2014,kgz,2350.54,67.69,5561968,Kyrgyz Republic,country,
2014,lao,3176.97,68.74,6543484,Lao,country,asi
2014,lva,17005.82,72.25,2218123,Latvia,country,eur
2014,lbn,14174.72,80.3,4355504,Lebanon,country,asi
2014,lso,2093.66,49.81,2263367,Lesotho,country,afr
2014,lbr,537.46,60.88,4450850,Liberia,country,afr
2014,lby,11657.23,75.52,6547972,Libya,country,afr
2014,lie,,,37161,Liechtenstein,country,eur
2014,ltu,19902.05,72.27,3264812,Lithuania,country,eur
2014,lux,67005.89,80.71,536427,Luxembourg,country,eur
2014,mac,,80.61,590061,Macao,country,China
2014,mkd,9341.6,75.35,2071178,Macedonia,country,eur
2014,mdg,994.85,65.15,23196155,Madagascar,country,afr
2014,mwi,896.53,55.75,16953614,Malawi,country,afr
2014,mys,15182.12,75.19,30252089,Malaysia,country,asi
2014,mdv,6313.72,78.26,332752,Maldives,country,asi
2014,mli,1121.61,55.43,17308179,Mali,country,afr
2014,mlt,23106.76,79.92,421844,Malta,country,eur
2014,mhl,6387.72,,57655,Marshall Islands,country,
2014,mtq,,81.63,410322,Martinique,country,ame
2014,mrt,2028.17,61.7,3786430,Mauritania,country,afr
2014,mus,14009.98,73.77,1327488,Mauritius,country,afr
2014,myt,,79.42,230670,Mayotte,country,afr
2014,mex,12607.6,77.71,118783265,Mexico,country,ame
2014,fsm,5873.6,69.1,113415,Micronesia,country,Fed. Sts.
2014,mda,3211.73,69.01,3473640,Moldova,country,eur
2014,mco,,,35466,Monaco,country,eur
2014,mng,5312.13,67.71,2931566,Mongolia,country,asi
2014,mne,10322.2,74.92,633506,Montenegro,country,eur
2014,msr,,,6153,Montserrat,country,ame
2014,mar,4846.16,71.16,33250406,Morocco,country,afr
2014,moz,1191.02,50.57,25590335,Mozambique,country,afr
2014,mmr,1806.7,65.34,49514208,Myanmar,country,asi
2014,nam,5895.44,64.82,2444050,Namibia,country,afr
2014,nru,,,10502,Nauru,country,asi
2014,npl,1312.15,68.81,32058733,Nepal,country,asi
2014,nld,36223.84,81.17,16806723,Netherlands,country,eur
2014,ant,,77.01,206981,Netherlands Antilles,country,
2014,ncl,,76.52,266398,New Caledonia,country,asi
2014,nzl,26162.03,81.28,4554858,New Zealand,country,asi
2014,nic,3251.28,75.15,6128318,Nicaragua,country,ame
2014,ner,751.32,58.88,17857866,Niger,country,afr
2014,nga,2698.23,52.89,175288238,Nigeria,country,afr
2014,niu,,,1310,Niue,country,asi
2014,nfk,,,,Norfolk Island,country,asi
2014,_ncy,,,,Northern Cyprus,country,eur
2014,mnp,,,65135,Northern Mariana Islands,country,
2014,nor,48537.85,81.63,5022555,Norway,country,eur
2014,omn,26602.78,76.8,3008301,Oman,country,asi
2014,pak,2753.47,66.71,186428686,Pakistan,country,asi
2014,plw,,,21101,Palau,country,asi
2014,pan,15344.93,77.76,3731059,Panama,country,ame
2014,png,2510.23,62.55,7485612,Papua New Guinea,country,asi
2014,pry,4985.23,72.34,6913774,Paraguay,country,ame
2014,per,10149.49,75.12,30418591,Peru,country,ame
2014,phl,3961.51,68.86,99765288,Philippines,country,asi
2014,pcn,,,,Pitcairn,country,asi
2014,pol,18141.85,76.57,38344752,Poland,country,eur
2014,prt,19194.3,80.15,10705265,Portugal,country,eur
2014,pri,,79.04,3742016,Puerto Rico,country,ame
2014,qat,93454.45,78.51,2003449,Qatar,country,asi
2014,reu,,79.88,884221,Reunion,country,afr
2014,rou,11501.25,73.94,21289792,Romania,country,eur
2014,rus,16664.47,68.08,142400066,Russia,country,eur
2014,rwa,1353.84,64.53,11950332,Rwanda,country,afr
2014,_stb,,,,St. Barth�lemy,country,ame
2014,shn,,,3949,St. Helena,country,afr
2014,kna,12796.04,,54971,St. Kitts and Nevis,country,
2014,lca,10755.91,74.92,181202,St. Lucia,country,ame
2014,_stm,,,,St. Martin,country,ame
2014,vct,7172.84,72.58,109344,St. Vincent and the Grenadines,country,
2014,spm,,,6044,St.-Pierre-et-Miquelon,country,
2014,wsm,5226.71,73.44,186674,Samoa,country,asi
2014,smr,,,32353,San Marino,country,eur
2014,stp,2051.03,66.46,178941,Sao Tome and Principe,country,afr
2014,sau,27363.48,75.69,29929474,Saudi Arabia,country,asi
2014,sen,1808.75,63.6,13805433,Senegal,country,afr
2014,srb,9713.28,74.18,9821299,Serbia,country,eur
2014,scg,,,,Serbia and Montenegro,country,
2014,_srbek,,,,Serbia excluding Kosovo,country,
2014,syc,18068.98,73.35,87671,Seychelles,country,afr
2014,sle,1363.51,45.79,6384066,Sierra Leone,country,afr
2014,sgp,51163.89,82.48,5336859,Singapore,country,asi
2014,svk,21602.18,75.52,5497156,Slovak Republic,country,eur
2014,svn,23743.65,79.74,2049112,Slovenia,country,eur
2014,slb,2088.79,67.88,595210,Solomon Islands,country,asi
2014,som,,55.38,10322712,Somalia,country,afr
2014,_sol,,,,Somaliland,country,afr
2014,zaf,10022.52,57.36,51207132,South Africa,country,afr
2014,_sos,,,,South Ossetia,country,eur
2014,sds,2714.38,55.85,11384393,South Sudan,country,afr
2014,esp,26333.63,82.24,47290504,Spain,country,eur
2014,lka,5798.81,74.47,21555851,Sri Lanka,country,asi
2014,sdn,2875.19,62.23,36554335,Sudan,country,afr
2014,sur,9541.19,71.23,543497,Suriname,country,ame
2014,sjm,,,,Svalbard,country,eur
2014,swz,4877.12,49,1253525,Swaziland,country,afr
2014,swe,35224.88,81.94,9595619,Sweden,country,eur
2014,che,38379.52,82.73,7788196,Switzerland,country,eur
2014,syr,,74.64,21823405,Syria,country,asi
2014,twn,34842.17,,23184000,Taiwan,country,asi
2014,tjk,2123.94,67.37,7290752,Tajikistan,country,asi
2014,tza,1466.03,62.05,50705390,Tanzania,country,afr
2014,tha,9244.16,74.58,70571185,Thailand,country,asi
2014,tls,4003.38,68.01,1261910,Timor-Leste,country,asi
2014,tgo,1035.08,56.86,6543071,Togo,country,afr
2014,tkl,,,1145,Tokelau,country,asi
2014,ton,5053.35,72.83,105714,Tonga,country,asi
2014,_tra,,,,Transnistria,country,eur
2014,tto,17822.62,69.96,1359308,Trinidad and Tobago,country,ame
2014,tun,8070.77,76.1,10920693,Tunisia,country,afr
2014,tur,9727.59,75.57,76190381,Turkey,country,eur
2014,tkm,8921.11,65.6,5299717,Turkmenistan,country,asi
2014,tca,,,40479,Turks and Caicos Islands,country,
2014,tuv,,,9913,Tuvalu,country,asi
2014,uga,1305.65,59.66,37923329,Uganda,country,afr
2014,ukr,6634.67,68.63,44457736,Ukraine,country,eur
2014,are,32209.08,77.01,8277632,United Arab Emirates,country,asi
2014,gbr,31483.79,80.69,63556184,United Kingdom,country,eur
2014,usa,43584.56,79.08,321197444,United States,country,ame
2014,ury,14128.04,77.37,3415252,Uruguay,country,ame
2014,_ussr,,,,USSR,country,eur
2014,uzb,3468.54,68.36,28725263,Uzbekistan,country,asi
2014,wlf,,,13192,Wallis et Futuna,country,asi
2014,vut,4096.32,71.9,264026,Vanuatu,country,asi
2014,ven,11587.88,74.79,30786062,Venezuela,country,ame
2014,pse,,73.38,4519541,West Bank and Gaza,country,asi
2014,_brd,,,,West Germany,country,eur
2014,esh,,68.04,604355,Western Sahara,country,afr
2014,vnm,3323.69,76.09,91562821,Vietnam,country,asi
2014,vir,,80.37,107991,Virgin Islands (U.S.),country,
2014,_noy,,,,North Yemen (former),country,asi
2014,_soy,,,,South Yemen (former),country,asi
2014,yem,2120.34,63.29,27162547,Yemen,country,asi
2014,_yug,,,,Yugoslavia,country,eur
2014,zmb,1720.96,59.04,14767550,Zambia,country,afr
2014,zwe,591.96,61.16,13665123,Zimbabwe,country,afr
2014,ala,,,,Åland,country,eur
2014,_ngo,,,,Ngorno-Karabakh,country,eur
