time,geo,gdp_per_cap,lex,pop,geo.name,geo.cat,geo.region
2012,cck,,,,Cocos Island,country,asi
2012,col,8035.65,73.83,47550708,Colombia,country,ame
2012,com,1027.4,60.66,773344,Comoros,country,afr
2012,cod,403.16,49.64,69575394,Dem. Rep. Congo,country,afr
2012,cog,4106.51,58.32,4233063,Rep. Congo,country,afr
2012,cok,,,20528,Cook Is,country,asi
2012,cri,10827.67,79.71,4793725,Costa Rica,country,ame
2012,civ,1491.51,50.36,20594615,Cote d'Ivoire,country,afr
2012,hrv,13388.99,76.88,4387376,Croatia,country,eur
2012,cub,10197.41,79.08,11249266,Cuba,country,ame
2012,cyp,23092.08,79.67,1129166,Cyprus,country,eur
2012,cze,22565.29,77.55,10565678,Czech Republic,country,eur
2012,_csk,,,,Czechoslovakia,country,eur
2012,dnk,32731.29,79.25,5592738,Denmark,country,eur
2012,dji,2244.6,61.31,922708,Djibouti,country,afr
2012,dma,10232.71,,67665,Dominica,country,ame
2012,dom,6978.89,73.18,10183339,Dominican Republic,country,ame
2012,_ddr,,,,East Germany,country,eur
2012,ecu,7903.09,76.19,14864987,Ecuador,country,ame
2012,egy,6013.82,70.93,83958369,Egypt,country,afr
2012,slv,5833.63,72.36,6264129,El Salvador,country,ame
2012,gnq,13499.21,52.56,740471,Equatorial Guinea,country,afr
2012,eri,613.71,62.32,5580862,Eritrea,country,afr
2012,_eae,,,,Eritrea and Ethiopia,country,
2012,est,18858.05,74.33,1339762,Estonia,country,eur
2012,eth,958.69,62.98,86538534,Ethiopia,country,afr
2012,fro,,,49075,Faeroe Islands,country,
2012,flk,,,3036,Falkland Is (Malvinas),country,
2012,fji,4195.03,69.62,875822,Fiji,country,asi
2012,fin,31551.95,80.36,5402627,Finland,country,eur
2012,fra,29896.41,81.66,63457777,France,country,eur
2012,guf,,76.88,243172,French Guiana,country,ame
2012,pyf,,76.04,276731,French Polynesia,country,asi
2012,gab,13853.46,63.11,1563873,Gabon,country,afr
2012,gmb,747.68,58.59,1824777,Gambia,country,afr
2012,geo,4943.23,74.16,4304363,Georgia,country,eur
2012,deu,34131.87,80.57,81990837,Germany,country,eur
2012,gha,1728.47,60.97,25545939,Ghana,country,afr
2012,gib,,,29278,Gibraltar,country,eur
2012,grc,21811.33,80.59,11418878,Greece,country,eur
2012,grl,40887.05,,57300,Greenland,country,eur
2012,grd,8529.68,72.64,105303,Grenada,country,ame
2012,glp,,80.69,465282,Guadeloupe,country,ame
2012,gum,,78.58,184334,Guam,country,asi
2012,gtm,5290.75,71.77,15137569,Guatemala,country,ame
2012,gbg,,,,Guernsey,country,eur
2012,gin,965.69,55.86,10480710,Guinea,country,afr
2012,gnb,593.07,54.05,1579632,Guinea-Bissau,country,afr
2012,guy,4265.1,66.13,757623,Guyana,country,ame
2012,hti,1180.36,62.74,10255644,Haiti,country,ame
2012,hos,,,460,Holy See,country,eur
2012,hnd,3615.15,73.5,7912032,Honduras,country,ame
2012,hkg,43854.41,83.19,7196450,Hong Kong,country,China
2012,hun,17065.6,74.49,9949589,Hungary,country,eur
2012,isl,34371.17,81.96,328290,Iceland,country,eur
2012,ind,3229.14,66.16,1258350971,India,country,asi
2012,idn,4379.69,70.62,244769110,Indonesia,country,asi
2012,irn,12325.12,73.73,75611798,Iran,country,asi
2012,irq,4160.84,69.18,33703068,Iraq,country,asi
2012,irl,35856.1,80.53,4579498,Ireland,country,eur
2012,gbm,,,83739,Isle of Man,country,eur
2012,isr,27321.2,81.64,7694670,Israel,country,asi
2012,ita,25811.73,82.23,60964145,Italy,country,eur
2012,jam,6945.7,73.33,2761331,Jamaica,country,ame
2012,jpn,31273.99,83.41,126434653,Japan,country,asi
2012,jey,,,,Jersey,country,eur
2012,jor,5242.51,73.7,6457260,Jordan,country,asi
2012,kaz,11982.65,66.39,16381297,Kazakhstan,country,asi
2012,ken,1517.69,61.11,42749418,Kenya,country,afr
2012,kir,3063.64,68.59,102660,Kiribati,country,asi
2012,prk,1540.44,69.7,24553672,North Korea,country,asi
2012,kor,26199.4,81.29,48588326,South Korea,country,asi
2012,_unk,4041.88,,,Kosovo,country,eur
2012,kwt,42045.05,74.18,2891553,Kuwait,country,asi
2012,kgz,2078.2,67.37,5448085,Kyrgyz Republic,country,
2012,lao,2807.04,67.86,6373934,Lao,country,asi
2012,lva,15575.27,72.04,2234572,Latvia,country,eur
2012,lbn,13711.97,79.71,4291719,Lebanon,country,asi
2012,lso,1970.47,48.94,2216850,Lesotho,country,afr
2012,lbr,499.8,60.23,4244684,Liberia,country,afr
2012,lby,9136.34,75.13,6469497,Libya,country,afr
2012,lie,,,36584,Liechtenstein,country,eur
2012,ltu,18469.97,71.94,3292454,Lithuania,country,eur
2012,lux,68706.38,80.37,523362,Luxembourg,country,eur
2012,mac,73122.13,80.18,567441,Macao,country,China
2012,mkd,8918.81,75.04,2066785,Macedonia,country,eur
2012,mdg,981.47,64.28,21928518,Madagascar,country,afr
2012,mwi,848.19,54.79,15882815,Malawi,country,afr
2012,mys,14202.21,74.83,29321798,Malaysia,country,asi
2012,mdv,6046.46,77.56,324313,Maldives,country,asi
2012,mli,1070.55,54.62,16318897,Mali,country,afr
2012,mlt,22460.89,79.57,419212,Malta,country,eur
2012,mhl,6409.36,,55717,Marshall Islands,country,
2012,mtq,,81.18,408302,Martinique,country,ame
2012,mrt,1898.35,61.39,3622961,Mauritania,country,afr
2012,mus,13082.77,73.45,1313803,Mauritius,country,afr
2012,myt,,78.96,217172,Mayotte,country,afr
2012,mex,12030.38,77.28,116146768,Mexico,country,ame
2012,fsm,5778.87,68.88,112098,Micronesia,country,Fed. Sts.
2012,mda,2963.99,68.77,3519266,Moldova,country,eur
2012,mco,,,35444,Monaco,country,eur
2012,mng,4300.13,67.28,2844081,Mongolia,country,asi
2012,mne,10064.16,74.71,632796,Montenegro,country,eur
2012,msr,,,6046,Montserrat,country,ame
2012,mar,4514.51,70.71,32598536,Morocco,country,afr
2012,moz,1058.44,49.91,24475186,Mozambique,country,afr
2012,mmr,1657.04,65,48724387,Myanmar,country,asi
2012,nam,5535.83,64.01,2364433,Namibia,country,afr
2012,nru,,,10370,Nauru,country,asi
2012,npl,1264.49,67.98,31011137,Nepal,country,asi
2012,nld,36257.08,80.9,16714228,Netherlands,country,eur
2012,ant,,76.77,204538,Netherlands Antilles,country,
2012,ncl,,76.09,258735,New Caledonia,country,asi
2012,nzl,25223.53,80.98,4461257,New Zealand,country,asi
2012,nic,3098.48,74.51,5954898,Nicaragua,country,ame
2012,ner,706.79,57.93,16644339,Niger,country,afr
2012,nga,2483.98,52.11,166629383,Nigeria,country,afr
2012,niu,,,1385,Niue,country,asi
2012,nfk,,,,Norfolk Island,country,asi
2012,_ncy,,,,Northern Cyprus,country,eur
2012,mnp,,,62152,Northern Mariana Islands,country,
2012,nor,47383.62,81.36,4960482,Norway,country,eur
2012,omn,26292.84,76.28,2904037,Oman,country,asi
2012,pak,2681.12,66.42,179951140,Pakistan,country,asi
2012,plw,,,20758,Palau,country,asi
2012,pan,13607.14,77.34,3624991,Panama,country,ame
2012,png,2391.57,62.28,7170112,Papua New Guinea,country,asi
2012,pry,4467.15,72.18,6682943,Paraguay,country,ame
2012,per,9277.57,74.52,29733829,Peru,country,ame
2012,phl,3677.1,68.53,96471461,Philippines,country,asi
2012,pcn,,,,Pitcairn,country,asi
2012,pol,17851.94,76.23,38317090,Poland,country,eur
2012,prt,19576.41,79.73,10699333,Portugal,country,eur
2012,pri,,78.68,3743380,Puerto Rico,country,ame
2012,qat,91492.64,78.23,1938754,Qatar,country,asi
2012,reu,,79.39,865479,Reunion,country,afr
2012,rou,11058.18,73.71,21387517,Romania,country,eur
2012,rus,15427.61,67.87,142703181,Russia,country,eur
2012,rwa,1223.52,63.56,11271786,Rwanda,country,afr
2012,_stb,,,,St. Barth�lemy,country,ame
2012,shn,,,4005,St. Helena,country,afr
2012,kna,12659.63,,53697,St. Kitts and Nevis,country,
2012,lca,10541.44,74.68,177794,St. Lucia,country,ame
2012,_stm,,,,St. Martin,country,ame
2012,vct,6975.14,72.38,109367,St. Vincent and the Grenadines,country,
2012,spm,,,6039,St.-Pierre-et-Miquelon,country,
2012,wsm,5062.1,72.86,184772,Samoa,country,asi
2012,smr,,,31945,San Marino,country,eur
2012,stp,1927.7,66.21,171878,Sao Tome and Principe,country,afr
2012,sau,26259.62,75.26,28705133,Saudi Arabia,country,asi
2012,sen,1753.48,63.3,13107945,Senegal,country,afr
2012,srb,9335.95,73.93,9846582,Serbia,country,eur
2012,scg,,,,Serbia and Montenegro,country,
2012,_srbek,,,,Serbia excluding Kosovo,country,
2012,syc,17237.46,73.02,87169,Seychelles,country,afr
2012,sle,1072.95,45.33,6126450,Sierra Leone,country,afr
2012,sgp,49381.95,82.15,5256278,Singapore,country,asi
2012,svk,20780.98,75.27,5480332,Slovak Republic,country,eur
2012,svn,23986.85,79.44,2040057,Slovenia,country,eur
2012,slb,2024.23,67.46,566481,Solomon Islands,country,asi
2012,som,953.27,54,9797445,Somalia,country,afr
2012,_sol,,,,Somaliland,country,afr
2012,zaf,9657.25,56.27,50738255,South Africa,country,afr
2012,_sos,,,,South Ossetia,country,eur
2012,sds,1433.03,54.66,10386101,South Sudan,country,afr
2012,esp,26457.75,81.95,46771596,Spain,country,eur
2012,lka,5182.66,74.11,21223550,Sri Lanka,country,asi
2012,sdn,2917.61,61.87,35335982,Sudan,country,afr
2012,sur,8979.8,70.79,534175,Suriname,country,ame
2012,sjm,,,,Svalbard,country,eur
2012,swz,4979.7,48.91,1220408,Swaziland,country,afr
2012,swe,34530.26,81.69,9495392,Sweden,country,eur
2012,che,37678.39,82.47,7733709,Switzerland,country,eur
2012,syr,4432.01,71,21117690,Syria,country,asi
2012,twn,32840.86,79.45,23114000,Taiwan,country,asi
2012,tjk,1952.1,67.11,7078755,Tajikistan,country,asi
2012,tza,1330.05,60.88,47656367,Tanzania,country,afr
2012,tha,8451.15,74.22,69892142,Thailand,country,asi
2012,tls,3466.08,67.03,1187194,Timor-Leste,country,asi
2012,tgo,975.39,56.19,6283092,Togo,country,afr
2012,tkl,,,1136,Tokelau,country,asi
2012,ton,4932.97,72.51,104891,Tonga,country,asi
2012,_tra,,,,Transnistria,country,eur
2012,tto,17182.09,69.76,1350999,Trinidad and Tobago,country,ame
2012,tun,7620.47,75.63,10704948,Tunisia,country,afr
2012,tur,9287.29,74.93,74508771,Turkey,country,eur
2012,tkm,7921.27,65.29,5169660,Turkmenistan,country,asi
2012,tca,,,39761,Turks and Caicos Islands,country,
2012,tuv,,,9867,Tuvalu,country,asi
2012,uga,1251.09,58.66,35620977,Uganda,country,afr
2012,ukr,6389.58,68.41,44940268,Ukraine,country,eur
2012,are,31980.24,76.67,8105873,United Arab Emirates,country,asi
2012,gbr,31295.14,80.39,62798099,United Kingdom,country,eur
2012,usa,42296.23,78.79,315791284,United States,country,ame
2012,ury,13179.23,77.08,3391428,Uruguay,country,ame
2012,_ussr,,,,USSR,country,eur
2012,uzb,3117.27,68.11,28077486,Uzbekistan,country,asi
2012,wlf,,,13348,Wallis et Futuna,country,asi
2012,vut,3940.92,71.34,251674,Vanuatu,country,asi
2012,ven,11685.17,74.47,29890694,Venezuela,country,ame
2012,pse,4328.39,73.01,4270791,West Bank and Gaza,country,asi
2012,_brd,,,,West Germany,country,eur
2012,esh,,67.47,566613,Western Sahara,country,afr
2012,vnm,3073.64,75.79,89730274,Vietnam,country,asi
2012,vir,,79.92,108590,Virgin Islands (U.S.),country,
2012,_noy,,,,North Yemen (former),country,asi
2012,_soy,,,,South Yemen (former),country,asi
2012,yem,2043.78,62.92,25569263,Yemen,country,asi
2012,_yug,,,,Yugoslavia,country,eur
2012,zmb,1550.92,57.03,13883577,Zambia,country,afr
2012,zwe,545.34,58.14,13013678,Zimbabwe,country,afr
2012,ala,,,,Åland,country,eur
2012,_ngo,,,,Ngorno-Karabakh,country,eur
